house_area,house_fitmend,house_located,house_name,house_room,house_towards,total_price,unit_price
71,简装,霍营,华龙苑南里 ,2室1厅,南 北,356,49944
76,简装,杨庄,地铁古城家园 ,2室1厅,西南,348,45682
89,简装,良乡,瑞雪春堂 ,2室1厅,南 北,320,35863
83,精装,亚运村,安慧里一区 ,3室1厅,东南,618,74039
83,简装,五里店,和光里 ,2室1厅,南 北,433,51851
172,精装,杨庄,茂华景公馆 ,3室3厅,东南 北,1408,81676
113,其他,苹果园,雍景四季 ,2室1厅,南,679,59625
38,精装,广安门,荣丰2008 ,2室1厅,东,540,141882
126,精装,朝青,华纺易城 ,3室2厅,南 北,900,71079
109,简装,北苑,北苑家园茉藜园 ,2室1厅,东南,550,50114
139,精装,望京,嘉美风尚中心 ,3室1厅,南 北,990,70826
100,精装,亚运村,安慧北里逸园 ,2室2厅,南,680,67655
199,精装,西山,西山美墅馆C区 ,4室2厅,南 北,1750,87667
70,精装,管庄,住欣家园 ,2室1厅,东 南,270,38233
71,精装,双井,苹果社区南区 ,2室1厅,北,562,78219
110,简装,顺义城,石园北区 ,3室1厅,南 西,335,30222
73,精装,望京,利泽西园 ,2室1厅,东 西,454,62056
61,精装,二里庄,志新村 ,2室1厅,东南,522,84741
85,精装,长阳,原香小镇二区 ,2室1厅,南 北,325,38066
126,精装,天通苑,天通苑北二区 ,2室1厅,南 北,475,37606
127,精装,世纪城,翠叠园 ,2室1厅,南 北,1400,109736
93,其他,玉泉营,三环新城7号院 ,2室1厅,南 北,495,53106
182,精装,豆各庄,京城雅居 ,4室2厅,南 东北,900,49197
181,简装,阎村,绿城百合公寓叠翠苑 ,4室2厅,南 北,430,23687
137,简装,奥林匹克公园,学士居 ,3室2厅,南 北,985,71814
240,精装,双井,富力城C区 ,4室2厅,南 西 北,2407,99992
195,简装,天通苑,天通西苑一区 ,4室2厅,西南 北,680,34813
276,简装,大山子,银枫家园 ,4室2厅,西南 西北,1200,43439
176,精装,通州北苑,京贸国际公寓 ,3室2厅,东北,700,39751
240,精装,亚运村,润枫德尚苑 ,4室2厅,南 北,1980,82233
184,简装,东花市,东花市北里中区 ,4室3厅,东 南 北,1350,73251
72,其他,苹果园,金福苑 ,2室1厅,东南,350,48591
115,精装,奥林匹克公园,京师园 ,3室2厅,南 北,1198,103464
52,精装,二里庄,二里庄小区 ,2室1厅,南,490,92628
85,精装,梨园,时尚街区东区 ,2室1厅,南 北,409,47971
99,精装,安宁庄,安宁佳园 ,3室1厅,东南 西,668,66861
88,精装,四惠,通惠家园 ,2室1厅,南 北,560,63256
173,简装,草桥,恋日嘉园一期 ,4室2厅,南 北,1050,60575
207,精装,东坝,奥林匹克花园二期 ,4室3厅,南 北,1280,61658
107,简装,北关,天赐良园二期 ,2室1厅,南 北,460,42759
92,精装,鼓楼大街,金隅万科城 ,2室1厅,南 北,380,41130
66,简装,定慧寺,定慧东里 ,2室1厅,西北,448,67572
116,精装,菜户营,鹏润家园 ,2室1厅,西南,720,61729
59,简装,顺义城,建新北区 ,2室1厅,南 北,315,52862
66,精装,马驹桥,新海北里 ,1室1厅,南 北,249,37304
36,精装,科技园区,中海御鑫阁 ,1室1厅,东,252,68367
58,简装,和义,和义东里四区 ,2室1厅,南 北,258,43848
72,其他,安贞,安贞里 ,2室1厅,南 西北,530,72943
114,精装,望京,朝庭公寓 ,2室1厅,东 西,825,71808
44,简装,西罗园,悠胜美苑 ,2室1厅,西 北,550,124126
106,精装,玉泉营,三环新城6号院 ,2室2厅,南,590,55551
79,精装,马坡,香悦四季 ,2室1厅,南,360,45125
154,精装,大望路,珠江帝景 ,3室1厅,东南,1350,87612
64,精装,管庄,管庄南街 ,2室1厅,南 北,308,47938
81,简装,霍营,慧龙居 ,2室1厅,南 北,370,45550
53,简装,定慧寺,又一村 ,2室1厅,南 北,490,92002
66,简装,宣武门,椿树园 ,2室1厅,东 西,698,104585
83,精装,亚运村小营,远洋万和城B区 ,2室1厅,东北,900,107579
165,简装,十里堡,城市广场 ,3室1厅,西南,820,49634
136,精装,阎村,天恒乐活城 ,3室2厅,南 北,450,32934
87,简装,枣园,滨河坊 ,2室1厅,东 西,320,36723
69,简装,马甸,新风街 ,3室1厅,东 南 西 北,895,128041
84,简装,木樨地,北滨河路2号院 ,3室1厅,南 北,1209,143077
50,精装,良乡,瑞雪春堂 ,1室0厅,南,225,44732
152,精装,北苑,拂林园 ,3室1厅,南 西南,1000,65660
91,其他,临河里,DBC加州小镇C区 ,2室1厅,南 北,470,51626
109,精装,东大桥,旺座中心 ,2室1厅,西,580,52742
88,精装,双井,首城国际 ,2室1厅,西南 北,848,95755
65,简装,武夷花园,玉桥中路2号院 ,1室1厅,南 北,300,45490
70,简装,亚运村,安苑北里 ,3室1厅,南 西 北,505,72102
79,简装,回龙观,龙博苑二区 ,2室1厅,南 北,385,48180
94,其他,六铺炕,黄寺大街24号院 ,3室1厅,南,1190,126060
114,精装,双井,富力城C区 ,2室1厅,西南,1160,101311
92,精装,天通苑,天通苑东一区 ,2室1厅,西,370,39790
88,精装,玉泉营,鸿业兴园二区 ,2室1厅,南 北,440,49572
189,精装,草桥,恋日花都 ,4室2厅,东 西,1390,73398
252,精装,九棵树(家乐福),世爵源墅 ,5室1厅,东 南 西,900,35664
228,精装,双井,富力城C区 ,3室2厅,南 北,2286.9,100000
125,精装,管庄,华龙美树 ,3室1厅,南,640,50980
61,精装,国展,左家庄北里 ,2室1厅,东,400,64862
97,精装,顺义城,石园东苑 ,2室1厅,南 北,300,30675
134,其他,农展馆,伯宁花园 ,3室1厅,东北,1078.6,79998
140,精装,田村,永达逸家 ,3室1厅,东南,898,63970
172,简装,北七家,温泉花园A区 ,3室2厅,南 北,408,23686
93,精装,菜户营,金兴苑 ,2室2厅,西,580,62346
188,精装,亚运村,保利金泉 ,4室2厅,南 北,1680,89338
88,其他,长阳,原香小镇一区 ,2室1厅,南 北,308,34957
87,精装,东大桥,新城国际 ,1室1厅,东北,960,110168
65,其他,和平里,安外大街80号院 ,3室1厅,东 西,590,89707
72,精装,国展,静安里 ,3室1厅,南 北,520,71636
82,精装,北七家,北亚花园 ,2室1厅,南,279,33631
159,精装,公主坟,颐源居二期 ,4室2厅,东 西南 北,1400,87643
60,简装,顺义城,建新南区 ,2室1厅,南 北,318,53000
89,精装,常营,优点社区 ,2室2厅,东 西,470,52462
60,精装,惠新西街,小关东里10号院 ,2室1厅,南 北,446,73927
51,简装,六铺炕,五路通北街3号院 ,2室1厅,南 北,690,135030
102,精装,北苑,北苑家园清友园 ,2室1厅,西南,540,52797
158,简装,北苑,北苑家园清友园 ,3室2厅,南 北,806,50823
107,简装,七里庄,望园东里 ,2室1厅,东南,625,58070
205,其他,亚运村,慧忠北里 ,3室1厅,东南,1080,52496
126,简装,回龙观,龙腾苑三区 ,3室1厅,南 北,542,42836
71,简装,酒仙桥,芳园里 ,3室1厅,东南 西北,390,54876
173,精装,天通苑,天通西苑三区 ,3室1厅,南 北,510,29382
67,简装,亚运村,安慧里一区 ,3室1厅,南 北,490,72636
62,精装,朝青,青年汇佳园 ,1室2厅,西南,480,76936
78,简装,果园,苏荷时代 ,1室1厅,西,350,44712
142,精装,清河,力度家园 ,3室2厅,南 北,859,60243
104,精装,乔庄,博客园 ,2室1厅,南 北,461,43993
96,简装,西红门,宏大北园 ,2室2厅,南 北,430,44611
97,精装,大红门,建欣苑五里 ,2室1厅,南 北,500,51494
67,简装,牛街,青春无限 ,1室1厅,北,450,66677
49,精装,酒仙桥,晶都国际 ,1室0厅,东南,295,59778
40,精装,潘家园,华威西里 ,1室1厅,南,250,62159
64,简装,颐和园,北坞嘉园北里 ,1室1厅,南 北,460,71507
50,精装,六铺炕,大石桥胡同10号院 ,2室1厅,南 北,711,139961
93,精装,回龙观,北京人家 ,2室1厅,南 北,445,47793
77,精装,角门,马家堡67号院 ,2室1厅,南,405,52044
90,其他,亦庄,金色漫香林一期 ,2室2厅,南 北,500,55182
70,毛坯,双桥,金隅康惠园 ,3室1厅,东南,285,40483
85,简装,回龙观,龙兴园北区 ,2室2厅,南 北,400,46833
107,简装,甘家口,甘家口小区 ,3室2厅,东 西,866,80867
128,精装,天通苑,天通苑东二区 ,3室1厅,南 北,475,36831
69,简装,杨庄,杨庄北区 ,2室1厅,西,308,44490
89,精装,双桥,双惠小区 ,2室1厅,南 北,410,45576
70,简装,常营,优点社区 ,2室1厅,南 北,368,51861
78,其他,西三旗,沁春家园 ,2室1厅,南 北,460,58310
79,简装,酒仙桥,梵谷水郡 ,2室2厅,南,520,65533
64,简装,鲁谷,永乐西区 ,2室1厅,南,338,52404
135,精装,成寿寺,中海城香克林 ,3室2厅,南 北,930,68635
118,精装,岳各庄,珠江峰景 ,2室1厅,南,665,56086
85,精装,奥林匹克公园,澳林春天三期 ,2室1厅,南 北,768,89962
81,简装,马家堡,西马金润二区 ,2室1厅,东南,390,47947
126,精装,玉泉营,万年花城三期 ,3室2厅,南 北,850,67146
96,其他,回龙观,流星花园三区 ,2室1厅,南 北,520,53820
124,简装,枣园,丽园B区 ,3室1厅,南 西 北,550,44078
147,精装,酒仙桥,上东三角洲 ,3室2厅,东南,760,51691
118,精装,岳各庄,珠江峰景 ,2室1厅,南,665,56086
91,精装,黄村北,顺驰领海 ,2室1厅,西北,465,50898
87,简装,公主坟,翠微东里 ,3室1厅,东 南 北,788,89955
98,精装,马连道,信和嘉园 ,2室2厅,东南,938,94901
109,简装,北苑,北苑家园茉藜园 ,2室1厅,东南,550,50114
139,精装,望京,嘉美风尚中心 ,3室1厅,南 北,990,70826
100,精装,亚运村,安慧北里逸园 ,2室2厅,南,680,67655
199,精装,西山,西山美墅馆C区 ,4室2厅,南 北,1750,87667
87,简装,公主坟,翠微东里 ,3室1厅,东 南 北,788,89955
96,精装,天通苑,天通苑北三区 ,2室1厅,南 北,375,38740
4,南,马驹桥,天鹅堡 ,联排别墅,231.74平米,850,36680
205,简装,望京,慧谷金色家园 ,5室1厅,南 北,1600,77962
153,精装,望京,望京花园东区 ,3室2厅,南,1085,70528
132,简装,洋桥,东丽温泉 ,3室1厅,南 北,729,54999
153,精装,旧宫,巧克力城 ,4室2厅,南 北,707,45957
299,精装,回龙观,流星花园一区 ,4室2厅,南 北,1480,49342
91,精装,回龙观,新龙城 ,2室1厅,东南,495,54283
63,精装,苏州桥,紫金庄园 ,1室1厅,东南,507,79906
97,简装,安宁庄,上林溪 ,2室1厅,南 北,720,74220
89,精装,常营,保利嘉园三号院 ,2室2厅,东 南 北,409,45572
66,简装,紫竹桥,西三环北路101号院 ,3室1厅,东北,590,88324
38,精装,枣园,首邑溪谷 ,2室1厅,西,270,70552
56,简装,健翔桥,安翔南里 ,2室1厅,南 北,420,74337
82,精装,长阳,芭蕾雨悦都北区 ,2室1厅,南 北,365,44448
79,简装,天通苑,天通苑东一区 ,2室1厅,南 北,369,46282
65,简装,国展,左家庄西街 ,2室1厅,东,395,60131
119,精装,良乡,北潞冠家园 ,3室1厅,南 北,340,28450
163,精装,世纪城,时雨园 ,3室1厅,西南,1650,100795
116,精装,三元桥,UHN国际村 ,2室1厅,南,956,81997
69,简装,望京,利泽西园 ,1室1厅,西南,420,60817
60,简装,五道口,王庄路27号院 ,2室1厅,南 北,465,76987
39,简装,马甸,新明胡同 ,1室1厅,南 北,575,147059
57,精装,知春路,蓟门东里 ,2室1厅,南 北,502.5,88000
205,精装,万柳,万泉新新家园 ,4室1厅,南 西 北,2700,131304
102,简装,亚运村小营,亚运豪庭 ,2室1厅,东,696,68062
75,精装,黄村火车站,车站中里 ,2室2厅,南 北,290,38493
63,简装,顺义其它,馨港庄园三区 ,2室1厅,南,255,40477
146,简装,天通苑,天通西苑二区 ,3室2厅,东 西,455,30989
169,简装,蒲黄榆,恒松园 ,3室1厅,东南 北,800,47293
98,简装,西二旗,智学苑 ,2室1厅,西南,480,48712
90,精装,望京,望京新城 ,2室2厅,西南,575,63347
54,简装,看丹桥,韩庄子西里 ,2室1厅,南 北,286,52963
39,精装,太平桥,太平桥小区 ,1室1厅,南,275,68888
72,精装,大红门,建欣苑五里 ,1室1厅,南 西,330,45280
52,精装,六铺炕,教场口6号院 ,1室1厅,南 北,670,127280
87,简装,宋家庄,福臻家园 ,2室1厅,南 北,523,59840
67,其他,西直门,远洋风景 ,2室1厅,东 西,800,118291
113,简装,岳各庄,珠江峰景 ,2室1厅,东南,650,57093
80,精装,马家堡,晨欣园 ,2室2厅,东 西,450,56145
66,其他,月坛,三里河一区3号院 ,1室1厅,南,880,132931
61,简装,苏州桥,海淀南路 ,2室1厅,南 北,570,92834
69,精装,管庄,住欣家园 ,2室1厅,东 南,270,38705
60,简装,鲁谷,永乐西区 ,2室1厅,南 北,305,50124
95,精装,陶然亭,中信锦园 ,2室1厅,南 北,1250,130522
187,精装,回龙观,龙锦苑四区 ,5室2厅,南 北,630,33538
197,精装,旧宫,芳源里 ,4室2厅,南 北,850,42958
110,精装,望京,银领国际 ,2室2厅,西南,750,67997
56,精装,马甸,裕中东里 ,3室1厅,东 南 北,690,121266
67,简装,六里桥,吴家村路10号院 ,2室1厅,西南,450,66865
52,简装,安定门,安德路乙61号院 ,2室1厅,东 西,527,100114
39,精装,定慧寺,定慧西里 ,1室1厅,东,313,78842
106,精装,CBD,阳光100 ,2室1厅,东南,920,86459
147,精装,望京,风格雅园 ,3室2厅,南,1183,79976
138,精装,顺义其它,水色时光五区 ,3室2厅,南 北,320,23139
155,精装,学院路,逸成东苑 ,3室1厅,南 北,1400,90067
60,简装,和平里,安外花园 ,2室1厅,南 北,610,100395
54,精装,西直门,卫生部小区 ,2室0厅,东 西 北,534,97892
54,其他,月坛,铁二区 ,1室1厅,西南,570,104205
215,精装,车公庄,五栋大楼 ,4室2厅,南 北,2470,114815
125,简装,月坛,铁二区 ,4室2厅,南 北,1435,113980
108,精装,公主坟,颐源居三期 ,2室1厅,西北,1150,105602
136,简装,管庄,华龙美树 ,3室2厅,南 北,720,52790
90,简装,管庄,京通苑 ,2室1厅,西南,397,43892
119,简装,九棵树(家乐福),龙鼎园 ,3室1厅,南 北,499,41629
71,简装,前门,东交民巷32号院 ,3室1厅,南 北,750,105219
114,简装,望京,嘉润花园 ,2室1厅,西南,680,59514
78,简装,西罗园,西罗园三区 ,2室1厅,东南,439,55903
103,精装,知春路,太阳园 ,2室1厅,东南,1040,100513
117,简装,月坛,三里河二区A区 ,3室1厅,西北,1250,106293
106,精装,玉泉营,三环新城6号院 ,2室2厅,南,590,55551
79,精装,马坡,香悦四季 ,2室1厅,南,360,45125
121,精装,回龙观,龙锦苑四区 ,3室1厅,南 北,560,46140
87,简装,霍营,龙旗广场 ,3室1厅,南 西南 北,392,45011
154,精装,大望路,珠江帝景 ,3室1厅,东南,1350,87612
64,精装,管庄,管庄南街 ,2室1厅,南 北,308,47938
81,简装,霍营,慧龙居 ,2室1厅,南 北,370,45550
53,简装,定慧寺,又一村 ,2室1厅,南 北,490,92002
205,精装,万柳,万泉新新家园 ,4室1厅,南 西 北,2700,131304
59,其他,朝青,华纺易城 ,1室1厅,东北,450,75239
76,精装,交道口,交道口东大街 ,2室1厅,南 北,950,124135
73,精装,定慧寺,八里庄北里 ,2室1厅,东 西,598,81918
61,精装,八角,八角南路 ,2室1厅,南 北,270,43662
56,简装,颐和园,北坞嘉园北里 ,1室1厅,南 北,420,74800
74,简装,知春路,锦秋知春 ,1室1厅,北,725,97290
95,精装,长阳,碧桂园小区C区 ,2室2厅,东南,296,31158
74,精装,丽泽,丰益花园西区 ,2室1厅,南 北,450,60787
135,精装,管庄,北京新天地 ,3室1厅,南 北,720,53067
154,其他,四季青,汤泉逸墅 ,3室2厅,南 北,1620,104658
89,精装,霍营,紫金新干线 ,2室1厅,南 北,448,50163
78,简装,官园,柳巷15号院 ,3室1厅,东 南 北,920,117949
93,精装,回龙观,北京人家 ,2室1厅,南 北,445,47793
134,精装,奥林匹克公园,澳景花庭 ,3室2厅,南 北,1120,83483
163,精装,回龙观,龙泽苑东区 ,4室2厅,南 北,616,37790
214,精装,望京,华鼎世家一期 ,3室2厅,南 北,1330,62025
116,简装,五里店,和光里 ,3室1厅,南 北,615,52781
65,精装,北七家,北亚花园 ,1室1厅,东 西,256,38889
119,精装,上地,当代城市家园 ,2室2厅,南 北,818,68740
89,精装,常营,保利嘉园三号院 ,2室2厅,西南 北,418,46856
62,精装,北京南站,开阳里三区 ,2室1厅,南 北,410,65674
93,简装,回龙观,龙博苑二区 ,2室1厅,南 北,400,42818
214,精装,望京,华鼎世家一期 ,3室2厅,南 北,1330,62025
143,精装,北苑,华贸城 ,3室2厅,南 北,1020,70908
87,精装,东坝,金隅景和园 ,2室1厅,南,435,49738
98,精装,回龙观,金域华府一期 ,2室1厅,南 北,620,63060
135,精装,望京,上京新航线 ,3室1厅,南 北,1150,85053
92,精装,华威桥,美景东方 ,2室1厅,西 北,650,70119
138,简装,朝青,珠江罗马嘉园西区 ,3室1厅,东 西,1200,86556
61,其他,首都机场,北平里 ,2室1厅,南 北,258,42123
91,精装,临河里,DBC加州小镇C区 ,2室1厅,南,446,48990
104,精装,北苑,北苑家园茉藜园 ,2室1厅,西南 北,550,52814
85,精装,颐和园,邮局宿舍 ,2室2厅,南 北,620,72119
149,简装,百子湾,金海国际南区 ,3室1厅,南 北,920,61416
64,精装,梨园,时尚街区西区 ,2室1厅,东北,310,47936
88,精装,东坝,朝阳新城五区 ,2室1厅,南 北,430,48781
84,精装,四惠,金地名京 ,2室2厅,南,788,93410
132,其他,望京,望京新城 ,4室1厅,东南,820,62122
72,简装,小西天,今典花园 ,2室1厅,东 北,710,97501
59,简装,西直门,西直门北大街43号院 ,2室1厅,东 西,460,77182
155,精装,紫竹桥,汇景阁 ,2室2厅,南 北,1220,78518
102,简装,亚运村小营,亚运豪庭 ,2室1厅,东,696,68062
75,精装,黄村火车站,车站中里 ,2室2厅,南 北,290,38493
63,简装,顺义其它,馨港庄园三区 ,2室1厅,南,255,40477
146,简装,天通苑,天通西苑二区 ,3室2厅,东 西,455,30989
127,精装,双井,富力城C区 ,2室1厅,南,1300,102170
67,简装,大峪,惠民家园 ,2室1厅,南,269,39923
83,精装,燕莎,星源汇 ,1室1厅,西,850,102275
38,精装,西坝河,西坝河东里 ,1室1厅,南,282,72606
76,精装,北大地,永善里 ,2室1厅,东,410,53630
81,简装,蒲黄榆,恒松园 ,2室1厅,东南,490,60153
53,简装,科技园区,御景春天 ,1室1厅,西,266,49972
90,其他,亦庄,金色漫香林一期 ,2室2厅,南 北,500,55182
128,精装,双井,富力城A区 ,3室1厅,西南,1270,98741
62,精装,常营,保利嘉园三号院 ,2室1厅,南,315,50619
70,精装,回龙观,慧华苑 ,2室1厅,南 北,365,51854
78,精装,马家堡,西马金润二区 ,2室1厅,西南,380,48267
112,简装,六里桥,莲花小区 ,2室2厅,东南,720,64286
89,精装,四惠,金地名京 ,2室2厅,东南,760,84464
68,精装,果园,翠屏北里东区 ,2室1厅,南 北,330,48345
84,简装,上地,上地东里 ,3室1厅,南 北,930,109930
93,简装,通州北苑,通典铭居 ,2室1厅,东,460,49299
69,精装,东关,果岭小镇 ,1室1厅,南 北,335,48216
39,精装,五棵松,六建 ,1室1厅,南,425,107595
148,精装,三元桥,金星园 ,3室2厅,东南,1420,95643
89,精装,酒仙桥,丽都壹号 ,2室1厅,南,760,84850
68,精装,石佛营,炫特嘉园三期 ,1室1厅,南,445,64624
91,简装,长阳,加州水郡三期 ,2室1厅,南,280,30749
67,精装,甘家口,海赋国际 ,2室1厅,东北,705,104755
80,精装,新宫,翠海明苑 ,2室1厅,南 北,497,61701
