author,category,name,name_id,novelurl,serialnumber,serialstatus
 飘渺鉴,玄幻魔法,魔圣枪王,x.htm,http://www.23us.so/xiaoshuo/11210.html, 47093字, 连载中
 无德有能,玄幻魔法,无尽武魂,x.htm,http://www.23us.so/xiaoshuo/994.html, 2472字, 连载中
 郑高飞,玄幻魔法,踏仙斩神,x.htm,http://www.23us.so/xiaoshuo/3632.html, 23153字, 连载中
 持剑问天,玄幻魔法,永恒神帝,x.htm,http://www.23us.so/xiaoshuo/7078.html, 2526字, 连载中
 段小楼,玄幻魔法,万世妖庭,x.htm,http://www.23us.so/xiaoshuo/2173.html, 2495字, 连载中
 树下龙蛇,玄幻魔法,九鼎人皇,x.htm,http://www.23us.so/xiaoshuo/5425.html, 9698字, 连载中
 日殇,玄幻魔法,绝世传承,x.htm,http://www.23us.so/xiaoshuo/1146.html, 217787字, 连载中
 灼零,玄幻魔法,玄皇,x.htm,http://www.23us.so/xiaoshuo/2833.html, 21546字, 连载中
 点错天赋树,玄幻魔法,绝世斗魂,x.htm,http://www.23us.so/xiaoshuo/3220.html, 3667字, 连载中
 半步车,玄幻魔法,绝世器灵,x.htm,http://www.23us.so/xiaoshuo/11401.html, 89675字, 连载中
 蓝色浮华,玄幻魔法,回忆路之守冥人,x.htm,http://www.23us.so/xiaoshuo/3971.html, 5935字, 连载中
 小僧说梦,玄幻魔法,仙裔魔途,x.htm,http://www.23us.so/xiaoshuo/2277.html, 3809字, 连载中
 幻想链接,玄幻魔法,末世葬剑,x.htm,http://www.23us.so/xiaoshuo/4906.html, 11427字, 连载中
 老炎,玄幻魔法,拳霸诸天,x.htm,http://www.23us.so/xiaoshuo/1347.html, 3867字, 连载中
 小蘑菇,玄幻魔法,大贼,x.htm,http://www.23us.so/xiaoshuo/1908.html, 9133字, 连载中
 以惰七少,玄幻魔法,机械军团纵横修真世界,x.htm,http://www.23us.so/xiaoshuo/4092.html, 2683字, 连载中
 风乱飞,玄幻魔法,乱世狂神,x.htm,http://www.23us.so/xiaoshuo/2137.html, 3444字, 连载中
 灰色金鱼,玄幻魔法,奇幻战记,x.htm,http://www.23us.so/xiaoshuo/13798.html, 6157字, 连载中
 无尚流氓,玄幻魔法,仙武神道,x.htm,http://www.23us.so/xiaoshuo/647.html, 17610字, 连载中
 不哭天命,玄幻魔法,罪世西游,x.htm,http://www.23us.so/xiaoshuo/325.html, 4677字, 连载中
 秋刀小鱼,玄幻魔法,风之驱魔师,x.htm,http://www.23us.so/xiaoshuo/13728.html, 2560字, 连载中
 李圣人,玄幻魔法,傲古神皇,x.htm,http://www.23us.so/xiaoshuo/2092.html, 136332字, 连载中
 变异大西瓜,玄幻魔法,魔植大法师,x.htm,http://www.23us.so/xiaoshuo/3003.html, 1576字, 连载中
 魔思,玄幻魔法,洪荒匪王,x.htm,http://www.23us.so/xiaoshuo/13708.html, 1472字, 连载中
 没落的游吟诗人,玄幻魔法,奇迹战神,x.htm,http://www.23us.so/xiaoshuo/709.html, 10804字, 连载中
 一丝不苟,玄幻魔法,九转蛮神诀,x.htm,http://www.23us.so/xiaoshuo/5737.html, 1000字, 连载中
 骑着青牛的猪,玄幻魔法,武道仙门,x.htm,http://www.23us.so/xiaoshuo/9408.html, 3504字, 连载中
 海伦因,玄幻魔法,安卓之心,x.htm,http://www.23us.so/xiaoshuo/442.html, 3397字, 连载中
 澹台明羽,玄幻魔法,武侠世界,x.htm,http://www.23us.so/xiaoshuo/5663.html, 16495字, 连载中
 九猫,玄幻魔法,最强锻符师,x.htm,http://www.23us.so/xiaoshuo/7582.html, 3393字, 连载中
 南阳大火,玄幻魔法,儒术王座,x.htm,http://www.23us.so/xiaoshuo/9174.html, 2564字, 连载中
 琉璃明镜,玄幻魔法,绝世大邪神,x.htm,http://www.23us.so/xiaoshuo/7407.html, 3776字, 连载中
 舞动九重天,玄幻魔法,天域雄主,x.htm,http://www.23us.so/xiaoshuo/7485.html, 4663字, 连载中
 地上写一,玄幻魔法,游戏主神养成指南,x.htm,http://www.23us.so/xiaoshuo/10028.html, 2318字, 连载中
 阎ZK,玄幻魔法,小游戏系统,x.htm,http://www.23us.so/xiaoshuo/13838.html, 2930字, 连载中
 长歌扬,玄幻魔法,炼器,x.htm,http://www.23us.so/xiaoshuo/4820.html, 2507字, 连载中
 偷东西的梨,玄幻魔法,修真大闲人,x.htm,http://www.23us.so/xiaoshuo/13716.html, 2617字, 连载中
 王绍,玄幻魔法,最强宫主,x.htm,http://www.23us.so/xiaoshuo/13235.html, 7103字, 连载中
 寂寞读南华,玄幻魔法,圣人门徒,x.htm,http://www.23us.so/xiaoshuo/888.html, 2403字, 连载中
 剑游太虚,玄幻魔法,通天剑主,x.htm,http://www.23us.so/xiaoshuo/1444.html, 2534字, 连载中
 头痛的没法,玄幻魔法,从武侠到玄幻,x.htm,http://www.23us.so/xiaoshuo/12918.html, 2890字, 连载中
 凌无声,玄幻魔法,神族下凡,x.htm,http://www.23us.so/xiaoshuo/12901.html, 3435字, 连载中
 可大可小,玄幻魔法,天才杂役,x.htm,http://www.23us.so/xiaoshuo/1200.html, 2839字, 连载中
 深海浮冰,玄幻魔法,诛仙神尊,x.htm,http://www.23us.so/xiaoshuo/11206.html, 2482字, 连载中
 离火加农炮,玄幻魔法,全能魔法师,x.htm,http://www.23us.so/xiaoshuo/11946.html, 702字, 连载中
 芥子客,玄幻魔法,钢铁暴君,x.htm,http://www.23us.so/xiaoshuo/13207.html, 3905字, 连载中
 老告,玄幻魔法,埃及神主,x.htm,http://www.23us.so/xiaoshuo/3590.html, 977字, 连载中
 海小潮,玄幻魔法,杀出深海,x.htm,http://www.23us.so/xiaoshuo/11890.html, 1574149字, 连载中
 空知猴子,玄幻魔法,童话从来没有正经的,x.htm,http://www.23us.so/xiaoshuo/3700.html, 3583字, 连载中
 东亭枫,玄幻魔法,星辰解析器,x.htm,http://www.23us.so/xiaoshuo/7020.html, 2557字, 连载中
 银羽月光,玄幻魔法,勇者名叫恶龙,x.htm,http://www.23us.so/xiaoshuo/11852.html, 1130字, 连载中
 晏懿,玄幻魔法,暗黑审判,x.htm,http://www.23us.so/xiaoshuo/1503.html, 10731字, 连载中
 拼命狐狸,玄幻魔法,万能转换器,x.htm,http://www.23us.so/xiaoshuo/5382.html, 2868字, 连载中
 轩辕老树,玄幻魔法,万界第一匪,x.htm,http://www.23us.so/xiaoshuo/3638.html, 8451字, 连载中
 小子无胆,玄幻魔法,国术凶猛之六合无双,x.htm,http://www.23us.so/xiaoshuo/12949.html, 625字, 连载中
 白底黑格,玄幻魔法,纵横九世,x.htm,http://www.23us.so/xiaoshuo/11955.html, 3632字, 连载中
 御宅庸少,玄幻魔法,阎魔传,x.htm,http://www.23us.so/xiaoshuo/3424.html, 3111字, 连载中
 祈愿罗盘,玄幻魔法,主君之冠,x.htm,http://www.23us.so/xiaoshuo/778.html, 4944字, 连载中
 十步行,玄幻魔法,黄金古神,x.htm,http://www.23us.so/xiaoshuo/10894.html, 2363字, 连载中
 午今,女生小说,美婚晚成,x.htm,http://www.23us.so/xiaoshuo/7423.html, 0字, 连载中
 柔情小丈夫,女生小说,三国之权谋斗争,x.htm,http://www.23us.so/xiaoshuo/12648.html, 0字, 连载中
 酷匠网我的妹妹陌予倾城,女生小说,我的妹妹陌予倾城,x.htm,http://www.23us.so/xiaoshuo/7943.html, 0字, 连载中
 疯一心,女生小说,疯刀传,x.htm,http://www.23us.so/xiaoshuo/2721.html, 0字, 连载中
 心碎梦思迁,女生小说,灵鼎,x.htm,http://www.23us.so/xiaoshuo/1711.html, 0字, 连载中
 闹哥V587,女生小说,我是大主宰,x.htm,http://www.23us.so/xiaoshuo/12720.html, 0字, 连载中
 姚霁珊,女生小说,庶庶得正,x.htm,http://www.23us.so/xiaoshuo/4722.html, 0字, 连载中
 道士出山,女生小说,美女总裁是怎样炼成的,x.htm,http://www.23us.so/xiaoshuo/13065.html, 0字, 连载中
 果子小酱,女生小说,嫡女长谋,x.htm,http://www.23us.so/xiaoshuo/12350.html, 0字, 连载中
 悲哀的鱼儿,女生小说,皇上 请赐休书,x.htm,http://www.23us.so/xiaoshuo/12631.html, 0字, 连载中
 纳兰凤瑾,女生小说,逆天萌宝妖孽娘亲,x.htm,http://www.23us.so/xiaoshuo/8068.html, 0字, 连载中
 月舞梦,女生小说,逆妃傲天下,x.htm,http://www.23us.so/xiaoshuo/9446.html, 0字, 连载中
 贱尊,女生小说,全能车神,x.htm,http://www.23us.so/xiaoshuo/8193.html, 0字, 连载中
 求铭,女生小说,都市绝品真仙,x.htm,http://www.23us.so/xiaoshuo/12894.html, 0字, 连载中
 谩谩凉,女生小说,废柴魔妃之异能魔法师,x.htm,http://www.23us.so/xiaoshuo/7897.html, 0字, 连载中
 初五,女生小说,辣妈升级攻略,x.htm,http://www.23us.so/xiaoshuo/12827.html, 0字, 连载中
 很老的树皮,女生小说,陈家三儿,x.htm,http://www.23us.so/xiaoshuo/12649.html, 0字, 连载中
 破茧成爹,女生小说,天生痞胎,x.htm,http://www.23us.so/xiaoshuo/12754.html, 0字, 连载中
 落尘筱,女生小说,庶女本无良,x.htm,http://www.23us.so/xiaoshuo/12814.html, 0字, 连载中
 云海垂泪,女生小说,仙器里出来的飞升者,x.htm,http://www.23us.so/xiaoshuo/12579.html, 0字, 连载中
 于柒柒,女生小说,锦宫春阑,x.htm,http://www.23us.so/xiaoshuo/6711.html, 0字, 连载中
 妖女兰汀,女生小说,重生嫡女翻身记,x.htm,http://www.23us.so/xiaoshuo/12654.html, 0字, 连载中
 小小桑,女生小说,重生之厨女当家,x.htm,http://www.23us.so/xiaoshuo/9369.html, 0字, 连载中
 hankies,女生小说,老子要做一条龙,x.htm,http://www.23us.so/xiaoshuo/12664.html, 0字, 连载中
 杀色,女生小说,浴血嫡女,x.htm,http://www.23us.so/xiaoshuo/12322.html, 0字, 连载中
 七竹啊,女生小说,古卷迷踪,x.htm,http://www.23us.so/xiaoshuo/5185.html, 0字, 连载中
 猫儿躲,女生小说,冥中注定我的阎王大人,x.htm,http://www.23us.so/xiaoshuo/2712.html, 0字, 连载中
 苏渔渔,女生小说,重生医妃倾城,x.htm,http://www.23us.so/xiaoshuo/12788.html, 0字, 连载中
 东岳十三,女生小说,影殇杀君,x.htm,http://www.23us.so/xiaoshuo/12487.html, 0字, 连载中
 莲若言,女生小说,遗世莲华,x.htm,http://www.23us.so/xiaoshuo/12893.html, 0字, 连载中
 帝,女生小说,老子是天下第一,x.htm,http://www.23us.so/xiaoshuo/12840.html, 0字, 连载中
 常舍,女生小说,至神至圣,x.htm,http://www.23us.so/xiaoshuo/12017.html, 0字, 连载中
 王小,女生小说,西都旧事,x.htm,http://www.23us.so/xiaoshuo/12606.html, 0字, 连载中
 宏涛,女生小说,修真高手在都市,x.htm,http://www.23us.so/xiaoshuo/10593.html, 0字, 连载中
 舞夜微薰,女生小说,本妃很天使,x.htm,http://www.23us.so/xiaoshuo/6893.html, 0字, 连载中
 染柒,女生小说,诱情索欢：总裁狼君不好惹,x.htm,http://www.23us.so/xiaoshuo/8935.html, 0字, 连载中
 青青的悠然,女生小说,惑国毒妃,x.htm,http://www.23us.so/xiaoshuo/10225.html, 0字, 连载中
 多莉儿,女生小说,师徒一遇赖终身,x.htm,http://www.23us.so/xiaoshuo/10653.html, 0字, 连载中
 幻影蓝梦,女生小说,首席的秘密甜心,x.htm,http://www.23us.so/xiaoshuo/1017.html, 0字, 连载中
 青藏小鱼,女生小说,第一帝女,x.htm,http://www.23us.so/xiaoshuo/9715.html, 0字, 连载中
 蛋小花,女生小说,相公难为 妻主太嚣张,x.htm,http://www.23us.so/xiaoshuo/10456.html, 0字, 连载中
 陌上柳絮,女生小说,特工狂妻之一品夫人,x.htm,http://www.23us.so/xiaoshuo/2616.html, 0字, 连载中
 拒绝者,女生小说,辰断山河,x.htm,http://www.23us.so/xiaoshuo/8158.html, 0字, 连载中
 依山尽,女生小说,鹊巢,x.htm,http://www.23us.so/xiaoshuo/8485.html, 0字, 连载中
 赤念,女生小说,缚爱而弈,x.htm,http://www.23us.so/xiaoshuo/1549.html, 0字, 连载中
 夜影妖,女生小说,无赖总裁：二手老公快滚开,x.htm,http://www.23us.so/xiaoshuo/11354.html, 0字, 连载中
 与瑾,女生小说,宫钗,x.htm,http://www.23us.so/xiaoshuo/6951.html, 0字, 连载中
 沧海雄鹰,女生小说,贴身护理,x.htm,http://www.23us.so/xiaoshuo/6269.html, 0字, 连载中
 念语,女生小说,赔身俏助理：总裁的嚣张萌妻,x.htm,http://www.23us.so/xiaoshuo/11355.html, 0字, 连载中
 楚韵儿,女生小说,恶少，你轻点,x.htm,http://www.23us.so/xiaoshuo/8220.html, 0字, 连载中
 晴受菇凉,女生小说,废材狂妃狠腹黑,x.htm,http://www.23us.so/xiaoshuo/9772.html, 0字, 连载中
 六五八蛋,女生小说,绿茵偶像,x.htm,http://www.23us.so/xiaoshuo/8252.html, 0字, 连载中
 碧云峰,女生小说,战鹰,x.htm,http://www.23us.so/xiaoshuo/6060.html, 0字, 连载中
 酷匠网说城,女生小说,不归路,x.htm,http://www.23us.so/xiaoshuo/8204.html, 0字, 连载中
 琴梦语,女生小说,完美女神系统,x.htm,http://www.23us.so/xiaoshuo/8475.html, 0字, 连载中
 酷匠网我,女生小说,醉倾城,x.htm,http://www.23us.so/xiaoshuo/10980.html, 0字, 连载中
 兰仙,女生小说,网游之美女死神,x.htm,http://www.23us.so/xiaoshuo/4981.html, 0字, 连载中
 岁月海萌,女生小说,和熹传,x.htm,http://www.23us.so/xiaoshuo/6207.html, 0字, 连载中
 姚宋安,女生小说,墨染惊天,x.htm,http://www.23us.so/xiaoshuo/6061.html, 0字, 连载中
 素梦依,女生小说,冰山总裁独宠温柔妻,x.htm,http://www.23us.so/xiaoshuo/6791.html, 0字, 连载中
 酷匠网阿洛瞳孔带着伤丶,女生小说,海神传说,x.htm,http://www.23us.so/xiaoshuo/8645.html, 0字, 连载中
 酷匠网菠萝,女生小说,诡玉,x.htm,http://www.23us.so/xiaoshuo/11159.html, 0字, 连载中
 铁骑士,女生小说,亚瑟王的传奇之路,x.htm,http://www.23us.so/xiaoshuo/468.html, 0字, 连载中
 酷匠网汤小米i,女生小说,校园之青葱岁月,x.htm,http://www.23us.so/xiaoshuo/11258.html, 0字, 连载中
 爷本非爷,女生小说,一品邪凰三小姐,x.htm,http://www.23us.so/xiaoshuo/10568.html, 0字, 连载中
 米小镜,女生小说,恶魔宝宝：娘亲去哪儿,x.htm,http://www.23us.so/xiaoshuo/11422.html, 0字, 连载中
 言晓晓,女生小说,妃卿天下之绝世王妃,x.htm,http://www.23us.so/xiaoshuo/6895.html, 0字, 连载中
 老萧,女生小说,逍遥至尊神帝,x.htm,http://www.23us.so/xiaoshuo/551.html, 0字, 连载中
 白年年,女生小说,重生之捡个佛爷带回家,x.htm,http://www.23us.so/xiaoshuo/8672.html, 0字, 连载中
 萌啊呆,女生小说,重生之商女不愁嫁,x.htm,http://www.23us.so/xiaoshuo/10127.html, 0字, 连载中
 渔人劫,女生小说,喜得良缘,x.htm,http://www.23us.so/xiaoshuo/6508.html, 0字, 连载中
 酷匠网默璃心,女生小说,心有所念，不负光阴,x.htm,http://www.23us.so/xiaoshuo/315.html, 0字, 连载中
 ruan小叶子,女生小说,魔君极宠妃,x.htm,http://www.23us.so/xiaoshuo/7547.html, 0字, 连载中
 童诺儿,女生小说,快穿之桃夭,x.htm,http://www.23us.so/xiaoshuo/5500.html, 0字, 连载中
 葬寒心,女生小说,红色精英,x.htm,http://www.23us.so/xiaoshuo/3907.html, 0字, 连载中
 起弦风信子,女生小说,吃货皇后拽拽的,x.htm,http://www.23us.so/xiaoshuo/10085.html, 0字, 连载中
 灵溪,女生小说,医路风华,x.htm,http://www.23us.so/xiaoshuo/9864.html, 0字, 连载中
 欣彤,女生小说,一品替嫁妃,x.htm,http://www.23us.so/xiaoshuo/9127.html, 0字, 连载中
 我乐意2014,女生小说,腹黑凤女之乱世烟华,x.htm,http://www.23us.so/xiaoshuo/10652.html, 0字, 连载中
 燕原归,女生小说,外星婚介所,x.htm,http://www.23us.so/xiaoshuo/7523.html, 0字, 连载中
 雪妖儿,女生小说,傲娇皇妃很难追,x.htm,http://www.23us.so/xiaoshuo/8574.html, 0字, 连载中
 紫心彤,女生小说,总裁大人快滚开,x.htm,http://www.23us.so/xiaoshuo/5719.html, 0字, 连载中
 兰花指小妖,女生小说,腹黑帝王杀手妃,x.htm,http://www.23us.so/xiaoshuo/2583.html, 0字, 连载中
 酷匠网醉温柔丶,女生小说,故事很短,x.htm,http://www.23us.so/xiaoshuo/10851.html, 0字, 连载中
 酷匠网王三师,女生小说,错过青春的时光,x.htm,http://www.23us.so/xiaoshuo/10853.html, 0字, 连载中
 细如愁,女生小说,月宫天,x.htm,http://www.23us.so/xiaoshuo/8599.html, 0字, 连载中
 方芳,女生小说,周晓芙重生在古代,x.htm,http://www.23us.so/xiaoshuo/4300.html, 0字, 连载中
 绮寮,女生小说,冷酷王爷的代罪弃妃,x.htm,http://www.23us.so/xiaoshuo/4160.html, 0字, 连载中
 流年潇潇,女生小说,特种总裁的私有宝贝,x.htm,http://www.23us.so/xiaoshuo/5165.html, 0字, 连载中
 一块淤青的寿司,女生小说,小鲜肉养成记,x.htm,http://www.23us.so/xiaoshuo/6006.html, 0字, 连载中
 行星家的狼崽子,女生小说,双面王爷萌俏妃,x.htm,http://www.23us.so/xiaoshuo/6058.html, 0字, 连载中
 归尘无念,女生小说,凤戏凰,x.htm,http://www.23us.so/xiaoshuo/10501.html, 0字, 连载中
 苏州河上桥,女生小说,[综]喰种女友,x.htm,http://www.23us.so/xiaoshuo/10517.html, 0字, 连载中
 老花花,女生小说,男后韩子高,x.htm,http://www.23us.so/xiaoshuo/10526.html, 0字, 连载中
 清浅温和,女生小说,凝落双玉,x.htm,http://www.23us.so/xiaoshuo/7258.html, 0字, 连载中
 triste文浩,女生小说,惊魂14页,x.htm,http://www.23us.so/xiaoshuo/10351.html, 0字, 连载中
 弈小诺,女生小说,狂丗小妖妃,x.htm,http://www.23us.so/xiaoshuo/4453.html, 0字, 连载中
 嘟君,女生小说,公主殿下太妖孽,x.htm,http://www.23us.so/xiaoshuo/4234.html, 0字, 连载中
 半壁黄昏,女生小说,重生锦绣繁华,x.htm,http://www.23us.so/xiaoshuo/6657.html, 0字, 连载中
 木子昕,女生小说,杠上霸道总裁,x.htm,http://www.23us.so/xiaoshuo/5885.html, 0字, 连载中
 墨浅戈,女生小说,紫倾天下醉烟墨,x.htm,http://www.23us.so/xiaoshuo/5213.html, 0字, 连载中
 自得00,女生小说,爆笑清宫,x.htm,http://www.23us.so/xiaoshuo/5907.html, 0字, 连载中
 花曼楼,女生小说,铲地皮,x.htm,http://www.23us.so/xiaoshuo/9804.html, 0字, 连载中
 夕月,女生小说,霸婚首席：甜妻不好惹,x.htm,http://www.23us.so/xiaoshuo/8557.html, 0字, 连载中
 一笔抹去,女生小说,锦妆,x.htm,http://www.23us.so/xiaoshuo/9942.html, 0字, 连载中
 余心久,女生小说,大神后院有颗苗,x.htm,http://www.23us.so/xiaoshuo/10099.html, 0字, 连载中
 一池月光,女生小说,爱了你别跑,x.htm,http://www.23us.so/xiaoshuo/6337.html, 0字, 连载中
 海亦,女生小说,风雪十载,x.htm,http://www.23us.so/xiaoshuo/6179.html, 0字, 连载中
 落夕,女生小说,女配重生系统,x.htm,http://www.23us.so/xiaoshuo/9843.html, 0字, 连载中
 米卡,女生小说,隐宠爱妻,x.htm,http://www.23us.so/xiaoshuo/10061.html, 0字, 连载中
 忆心,女生小说,重生之暖晴迟到,x.htm,http://www.23us.so/xiaoshuo/10080.html, 0字, 连载中
 酷匠cccccccccc3119,女生小说,我的狐仙女友,x.htm,http://www.23us.so/xiaoshuo/8004.html, 0字, 连载中
 水墨猫,女生小说,麻辣渡灵师,x.htm,http://www.23us.so/xiaoshuo/6677.html, 0字, 连载中
 一日胥度,女生小说,十里桃花渡,x.htm,http://www.23us.so/xiaoshuo/5509.html, 0字, 连载中
 昕雨泠泠,女生小说,清朝宫女,x.htm,http://www.23us.so/xiaoshuo/9520.html, 0字, 连载中
 酷匠网苏延小盆友,女生小说,年少那么伤,x.htm,http://www.23us.so/xiaoshuo/8534.html, 0字, 连载中
 Cloris.Hu,女生小说,庶女重生之卿城世子妃,x.htm,http://www.23us.so/xiaoshuo/9043.html, 0字, 连载中
 摄走他乡,女生小说,回到三国开超市,x.htm,http://www.23us.so/xiaoshuo/8387.html, 0字, 连载中
 野奴,女生小说,胭脂醉,x.htm,http://www.23us.so/xiaoshuo/9046.html, 0字, 连载中
 希先生,女生小说,凤求凰,x.htm,http://www.23us.so/xiaoshuo/9048.html, 0字, 连载中
 杨子之爱,女生小说,少将的纯情宝贝,x.htm,http://www.23us.so/xiaoshuo/9053.html, 0字, 连载中
